lang,word,sentiment,value
portuguese,incandescente,positive,1
portuguese,Deus,positive,1
portuguese,piedoso,positive,1
portuguese,dádiva,positive,1
portuguese,ouro,positive,1
portuguese,Bom,positive,1
portuguese,considerável,positive,1
portuguese,bondade,positive,1
portuguese,bens,positive,1
portuguese,boa vontade,positive,1
portuguese,deslumbrante,positive,1
portuguese,evangelho,positive,1
portuguese,governar,positive,1
portuguese,graça,positive,1
portuguese,gracioso,positive,1
portuguese,gracioso,positive,1
portuguese,graciosamente,positive,1
portuguese,graduação,positive,1
portuguese,netos,positive,1
portuguese,grandeza,positive,1
portuguese,avó,positive,1
portuguese,conceder,positive,1
portuguese,concedido,positive,1
portuguese,grato,positive,1
portuguese,gratificar,positive,1
portuguese,gratidão,positive,1
portuguese,maior,positive,1
portuguese,grandeza,positive,1
portuguese,verde,positive,1
portuguese,saudação,positive,1
portuguese,gregário,positive,1
portuguese,sorriso largo,positive,1
portuguese,grist,positive,1
portuguese,areia,positive,1
portuguese,base,positive,1
portuguese,crescer,positive,1
portuguese,crescimento,positive,1
portuguese,garantia,positive,1
portuguese,guarda,positive,1
portuguese,guardião,positive,1
portuguese,tutela,positive,1
portuguese,governamental,positive,1
portuguese,orientação,positive,1
portuguese,guia,positive,1
portuguese,guia,positive,1
portuguese,guru,positive,1
portuguese,entranhas,positive,1
portuguese,ginasta,positive,1
portuguese,habitat,positive,1
portuguese,saudar,positive,1
portuguese,robusto,positive,1
portuguese,conveniente,positive,1
portuguese,felizmente,positive,1
portuguese,felicidade,positive,1
portuguese,feliz,positive,1
portuguese,ousado,positive,1
portuguese,harmoniosamente,positive,1
portuguese,harmonia,positive,1
portuguese,colheita,positive,1
portuguese,refúgio,positive,1
portuguese,progresso,positive,1
portuguese,curar,positive,1
portuguese,cicatrização,positive,1
portuguese,saudável,positive,1
portuguese,saudável,positive,1
portuguese,sincero,positive,1
portuguese,lareira,positive,1
portuguese,cordialmente,positive,1
portuguese,celestial,positive,1
portuguese,céus,positive,1
portuguese,hedonismo,positive,1
portuguese,peso,positive,1
portuguese,capacete,positive,1
portuguese,ajudante,positive,1
portuguese,útil,positive,1
portuguese,de ervas,positive,1
portuguese,herói,positive,1
portuguese,heróico,positive,1
portuguese,heroísmo,positive,1
portuguese,heroína,positive,1
portuguese,heroísmo,positive,1
portuguese,apogeu,positive,1
portuguese,mais alta,positive,1
portuguese,hilário,positive,1
portuguese,hilaridade,positive,1
portuguese,contratar,positive,1
portuguese,passatempo,positive,1
portuguese,feriado,positive,1
portuguese,santidade,positive,1
portuguese,piedosos,positive,1
portuguese,homenagem,positive,1
portuguese,homologia,positive,1
portuguese,honesto,positive,1
portuguese,honestidade,positive,1
portuguese,mel,positive,1
portuguese,lua de mel,positive,1
portuguese,honra,positive,1
portuguese,honroso,positive,1
portuguese,esperança,positive,1
portuguese,esperançoso,positive,1
portuguese,horizonte,positive,1
portuguese,hospitalidade,positive,1
portuguese,casa,positive,1
portuguese,serviço de limpeza,positive,1
portuguese,abraço,positive,1
portuguese,humano,positive,1
portuguese,humanitário,positive,1
portuguese,humanidade,positive,1
portuguese,humilde,positive,1
portuguese,humilhado,positive,1
portuguese,humildemente,positive,1
portuguese,humildade,positive,1
portuguese,humorista,positive,1
portuguese,engraçado,positive,1
portuguese,hurra,positive,1
portuguese,agricultura,positive,1
portuguese,silêncio,positive,1
portuguese,cabana,positive,1
portuguese,higiênico,positive,1
portuguese,hino,positive,1
portuguese,idealismo,positive,1
portuguese,ídolo,positive,1
portuguese,iluminar,positive,1
portuguese,iluminação,positive,1
portuguese,ilustrar,positive,1
portuguese,ilustre,positive,1
portuguese,imaginativo,positive,1
portuguese,imaculado,positive,1
portuguese,imediatamente,positive,1
portuguese,imenso,positive,1
portuguese,imergir,positive,1
portuguese,imortal,positive,1
portuguese,imóvel,positive,1
portuguese,transmitir,positive,1
portuguese,imparcial,positive,1
portuguese,imparcialidade,positive,1
portuguese,impecável,positive,1
portuguese,impenetrável,positive,1
portuguese,importância,positive,1
portuguese,importante,positive,1
portuguese,impressionar,positive,1
portuguese,impressão,positive,1
portuguese,melhorar,positive,1
portuguese,melhorado,positive,1
portuguese,melhoria,positive,1
portuguese,melhorando,positive,1
portuguese,improvisar,positive,1
portuguese,inalienável,positive,1
portuguese,inauguração,positive,1
portuguese,incisivo,positive,1
portuguese,incluir,positive,1
portuguese,incluído,positive,1
portuguese,Incluindo,positive,1
portuguese,inclusivo,positive,1
portuguese,renda,positive,1
portuguese,aumentar,positive,1
portuguese,indelével,positive,1
portuguese,indenização,positive,1
portuguese,independência,positive,1
portuguese,indestrutível,positive,1
portuguese,individualidade,positive,1
portuguese,indômito,positive,1
portuguese,inefável,positive,1
portuguese,barato,positive,1
portuguese,infalível,positive,1
portuguese,infantil,positive,1
portuguese,infiltração,positive,1
portuguese,infinito,positive,1
portuguese,infinito,positive,1
portuguese,influência,positive,1
portuguese,influente,positive,1
portuguese,informação,positive,1
portuguese,engenhoso,positive,1
portuguese,herança,positive,1
portuguese,inimitável,positive,1
portuguese,inocência,positive,1
portuguese,inocente,positive,1
portuguese,inocentemente,positive,1
portuguese,inócuo,positive,1
portuguese,inovar,positive,1
portuguese,inovação,positive,1
portuguese,inquiridor,positive,1
portuguese,inquérito,positive,1
portuguese,inquisitivo,positive,1
portuguese,inseparável,positive,1
portuguese,insígnia,positive,1
portuguese,inspetor,positive,1
portuguese,inspiração,positive,1
portuguese,inspirar,positive,1
portuguese,inspirado,positive,1
portuguese,instintivo,positive,1
portuguese,instruir,positive,1
portuguese,instrução,positive,1
portuguese,instrutor,positive,1
portuguese,instrumental,positive,1
portuguese,segurar,positive,1
portuguese,intacto,positive,1
portuguese,integridade,positive,1
portuguese,intelecto,positive,1
portuguese,intelectual,positive,1
portuguese,inteligência,positive,1
portuguese,inteligente,positive,1
portuguese,pretendido,positive,1
portuguese,intenso,positive,1
portuguese,relações,positive,1
portuguese,interesse,positive,1
portuguese,interessado,positive,1
portuguese,interessante,positive,1
portuguese,interior,positive,1
portuguese,interlocutório,positive,1
portuguese,interlúdio,positive,1
portuguese,interminável,positive,1
portuguese,intervenção,positive,1
portuguese,íntimo,positive,1
portuguese,entonação,positive,1
portuguese,intrépido,positive,1
portuguese,intuição,positive,1
portuguese,intuitivo,positive,1
portuguese,invariavelmente,positive,1
portuguese,inventivo,positive,1
portuguese,inventor,positive,1
portuguese,investigar,positive,1
portuguese,revigorar,positive,1
portuguese,convite,positive,1
portuguese,convidar,positive,1
portuguese,convidativo,positive,1
portuguese,ferro,positive,1
portuguese,irredutível,positive,1
portuguese,irrefutável,positive,1
portuguese,bolada,positive,1
portuguese,geléia,positive,1
portuguese,brincadeira,positive,1
portuguese,trabalho,positive,1
portuguese,Junte-se,positive,1
portuguese,juntou,positive,1
portuguese,palhaço,positive,1
portuguese,brincadeira,positive,1
portuguese,jornalista,positive,1
portuguese,jornada,positive,1
portuguese,jovial,positive,1
portuguese,alegria,positive,1
portuguese,alegre,positive,1
portuguese,alegre,positive,1
portuguese,jubilante,positive,1
portuguese,jubileu,positive,1
portuguese,judicial,positive,1
portuguese,judicioso,positive,1
portuguese,saltar,positive,1
portuguese,justiça,positive,1
portuguese,justificável,positive,1
portuguese,justificação,positive,1
portuguese,lembrança,positive,1
portuguese,ken,positive,1
portuguese,principal,positive,1
portuguese,pedra angular,positive,1
portuguese,tipo,positive,1
portuguese,bondade,positive,1
portuguese,parentes,positive,1
portuguese,rei,positive,1
portuguese,beijo,positive,1
portuguese,gatinho,positive,1
portuguese,destreza,positive,1
portuguese,cavaleiro,positive,1
portuguese,conhecimento,positive,1
portuguese,conhecimento,positive,1
portuguese,glória,positive,1
portuguese,trabalho,positive,1
portuguese,renda,positive,1
portuguese,Cordeiro,positive,1
portuguese,terra,positive,1
portuguese,desembarcou,positive,1
portuguese,laser,positive,1
portuguese,louvável,positive,1
portuguese,riso,positive,1
portuguese,rindo,positive,1
portuguese,riso,positive,1
portuguese,lançamento,positive,1
portuguese,laureado,positive,1
portuguese,laurel,positive,1
portuguese,louros,positive,1
portuguese,pródigo,positive,1
portuguese,legal,positive,1
portuguese,conduzir,positive,1
portuguese,líder,positive,1
portuguese,liga,positive,1
portuguese,aprender,positive,1
portuguese,aprendizagem,positive,1
portuguese,conferencista,positive,1
portuguese,deriva,positive,1
portuguese,legal,positive,1
portuguese,legalizado,positive,1
portuguese,lendário,positive,1
portuguese,legibilidade,positive,1
portuguese,legível,positive,1
portuguese,lazer,positive,1
portuguese,vagaroso,positive,1
portuguese,lema,positive,1
portuguese,clemente,positive,1
portuguese,lição,positive,1
portuguese,letrado,positive,1
portuguese,nível,positive,1
portuguese,influência,positive,1
portuguese,liberal,positive,1
portuguese,libertar,positive,1
portuguese,libertação,positive,1
portuguese,liberdade,positive,1
portuguese,biblioteca,positive,1
portuguese,seiva,positive,1
portuguese,farol,positive,1
portuguese,gosto,positive,1
portuguese,linguista,positive,1
portuguese,leão,positive,1
portuguese,ágil,positive,1
portuguese,lógico,positive,1
portuguese,longevidade,positive,1
portuguese,senhor,positive,1
portuguese,senhoria,positive,1
portuguese,adorável,positive,1
portuguese,Ame,positive,1
portuguese,adorável,positive,1
portuguese,fazer amor,positive,1
portuguese,amante,positive,1
portuguese,amoroso,positive,1
portuguese,leal,positive,1
portuguese,lealdade,positive,1
portuguese,sorte,positive,1
portuguese,por sorte,positive,1
portuguese,melado,positive,1
portuguese,brilho,positive,1
portuguese,lustroso,positive,1
portuguese,luxuriante,positive,1
portuguese,luxuoso,positive,1
portuguese,luxo,positive,1
portuguese,lira,positive,1
portuguese,lírico,positive,1
portuguese,mágico,positive,1
portuguese,ímã,positive,1
portuguese,magnetismo,positive,1
portuguese,magnetita,positive,1
portuguese,magnificência,positive,1
portuguese,magnífico,positive,1
portuguese,donzela,positive,1
portuguese,a Principal,positive,1
portuguese,esteio,positive,1
portuguese,majestoso,positive,1
portuguese,majestade,positive,1
portuguese,principal,positive,1
portuguese,maioria,positive,1
portuguese,gerir,positive,1
portuguese,gestão,positive,1
portuguese,mandarim,positive,1
portuguese,masculinidade,positive,1
portuguese,manifestado,positive,1
portuguese,viril,positive,1
portuguese,maná,positive,1
portuguese,rebuscado,positive,1
portuguese,maneiras,positive,1
portuguese,fabricante,positive,1
portuguese,Março,positive,1
portuguese,marcado,positive,1
portuguese,vendável,positive,1
portuguese,marquês,positive,1
portuguese,casamento,positive,1
portuguese,medula,positive,1
portuguese,casar,positive,1
portuguese,marechal,positive,1
portuguese,maravilha,positive,1
portuguese,maravilhoso,positive,1
portuguese,maravilhosamente,positive,1
portuguese,masculino,positive,1
portuguese,massagem,positive,1
portuguese,mestre,positive,1
portuguese,Obra-prima,positive,1
portuguese,mestria,positive,1
portuguese,companheiro,positive,1
portuguese,maternal,positive,1
portuguese,matrimônio,positive,1
portuguese,matrona,positive,1
portuguese,máximo,positive,1
portuguese,prefeito,positive,1
portuguese,prado,positive,1
portuguese,medido,positive,1
portuguese,medalha,positive,1
portuguese,mediar,positive,1
portuguese,mediação,positive,1
portuguese,mediador,positive,1
portuguese,médico,positive,1
portuguese,meditar,positive,1
portuguese,Mediterrâneo,positive,1
portuguese,miscelânea,positive,1
portuguese,memento,positive,1
portuguese,memorável,positive,1
portuguese,reparação,positive,1
portuguese,menstruação,positive,1
portuguese,mentor,positive,1
portuguese,misericordioso,positive,1
portuguese,misericórdia,positive,1
portuguese,fundir,positive,1
portuguese,mérito,positive,1
portuguese,meritório,positive,1
portuguese,folguedo,positive,1
portuguese,alegre,positive,1
portuguese,metropolitano,positive,1
portuguese,impetuosidade,positive,1
portuguese,microscopia,positive,1
portuguese,parteira,positive,1
portuguese,obstetrícia,positive,1
portuguese,poderoso,positive,1
portuguese,mimo,positive,1
portuguese,atento,positive,1
portuguese,atenção,positive,1
portuguese,ministério,positive,1
portuguese,milagre,positive,1
portuguese,milagroso,positive,1
portuguese,alegria,positive,1
portuguese,missionário,positive,1
portuguese,modelo,positive,1
portuguese,moderado,positive,1
portuguese,mediador,positive,1
portuguese,modesto,positive,1
portuguese,modéstia,positive,1
portuguese,ímpeto,positive,1
portuguese,monetário,positive,1
portuguese,dinheiro,positive,1
portuguese,monge,positive,1
portuguese,monumento,positive,1
portuguese,moral,positive,1
portuguese,moralidade,positive,1
portuguese,moral,positive,1
portuguese,argamassa,positive,1
portuguese,mãe,positive,1
portuguese,maternidade,positive,1
portuguese,motivo,positive,1
portuguese,móvel,positive,1
portuguese,motor,positive,1
portuguese,caneca,positive,1
portuguese,muscular,positive,1
portuguese,música,positive,1
portuguese,musical,positive,1
portuguese,mutável,positive,1
portuguese,mútuo,positive,1
portuguese,sesta,positive,1
portuguese,naturalista,positive,1
portuguese,navegável,positive,1
portuguese,ordenadamente,positive,1
portuguese,néctar,positive,1
portuguese,agulha,positive,1
portuguese,negociar,positive,1
portuguese,negociador,positive,1
portuguese,vizinho,positive,1
portuguese,nervo,positive,1
portuguese,aninhar,positive,1
portuguese,nobreza,positive,1
portuguese,nobre,positive,1
